workspace,branch,latest_runtime_checkpoint_sha,current_git_head_verified_live_during_session,working_tree_status,staged_status,file_action,relative_path,previous_path,created_by_recovery,currently_modified,committed,commit_sha,workstream,purpose,validation,classification,intended_for_canonical_product,needs_review,notes
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/admin/challenge.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/admin/financial-class/repair.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/admin/founding-memberships.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/admin/get-directory-listings.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/admin/support.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/admin/support/[id].ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/black-card/digital-request.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/black-card/member-summary.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/challenge/creators.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/challenge/join.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/challenge/stats.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/founding-membership/status.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/getBusiness.js,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/news/black.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/stripe/checkout.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/api/stripe/webhook-handler.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/black-card/index.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/black-card/join.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/black-entertainment-news.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/business-directory.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/business-directory/[alias].tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/business-directory/add-business.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/business/[slug].tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/challenge.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/challenge/creators.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/dashboard/black-card.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/founding-membership.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/founding-membership/status.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/index.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/payment-cancel.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/payment-success.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/pricing.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/real-estate-investment.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/real-estate-toolkit.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/real-estate.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/signup.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_final_integrated_53214e4_c284f8e/src/pages/support.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/components/black-card/PremiumDigitalCard.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/components/challenge/ChallengeShareCard.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/components/dashboards/UserDashboard.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/adminSnapshot.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/black-card-membership.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/black-card-state.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/businessSubmission.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/db/courses.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/db/orders.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/directory/publicVisibility.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/founding-membership.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/marketplace/__tests__/package1-tests.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/marketplace/orderLifecycle.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/lib/marketplace/paymentLinkage.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/admin/black-card.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/admin/challenge.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/admin/directory-approvals.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/admin/founding-memberships.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/admin/support/tickets.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/admin/support/tickets/[id].tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/black-card/cards.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/black-card/digital-requests.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/challenge.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/financial-class/repair.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/founding-memberships.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/get-directory-listings.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/support.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/admin/support/[id].ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/black-card/digital-request.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/black-card/member-summary.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/challenge/creators.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/challenge/join.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/challenge/stats.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/founding-membership/status.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/getBusiness.js,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/news/black.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/api/stripe/webhook-handler.ts,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/black-card/index.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/black-card/join.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/black-entertainment-news.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
/Users/blackforge/workspace/bwe/repos/repo_clean,friday-release-candidate,0ccea48737dd2ff8d8b96bf7d00c59080e765161,c890bb30f410d7a9234aab017b4f965b39f11035,M,,modified,handoff_packages/handoff_recovered_53214e4_8c2c8b1/src/pages/business-directory.tsx,,no,yes,no,,handoff,handoff package copy,,HANDOFF_COPY,no,yes,
